,tripduration,starttime,stoptime,startid,startname,endid,endname
10233,780,9/28/2017 6:56,9/28/2017 7:09,297,E 15 St & 3 Ave,3255,8 Ave & W 31 St
10234,462,9/28/2017 7:04,9/28/2017 7:11,358,Christopher St & Greenwich St,3255,8 Ave & W 31 St
10235,1246,9/28/2017 7:09,9/28/2017 7:30,495,W 47 St & 10 Ave,3255,8 Ave & W 31 St
10236,729,9/28/2017 7:14,9/28/2017 7:26,433,E 13 St & Avenue A,3255,8 Ave & W 31 St
10237,1279,9/28/2017 7:19,9/28/2017 7:40,195,Liberty St & Broadway,3255,8 Ave & W 31 St
10238,760,9/28/2017 7:20,9/28/2017 7:33,3173,Riverside Blvd & W 67 St,3255,8 Ave & W 31 St
10239,482,9/28/2017 7:20,9/28/2017 7:28,212,W 16 St & The High Line,3255,8 Ave & W 31 St
10240,830,9/28/2017 7:25,9/28/2017 7:38,450,W 49 St & 8 Ave,3255,8 Ave & W 31 St
10241,2492,9/28/2017 7:34,9/28/2017 8:16,390,Duffield St & Willoughby St,3255,8 Ave & W 31 St
10242,1429,9/28/2017 7:35,9/28/2017 7:59,3378,E 76 St & Park Ave,3255,8 Ave & W 31 St
10243,851,9/28/2017 7:36,9/28/2017 7:51,504,1 Ave & E 16 St,3255,8 Ave & W 31 St
10244,505,9/28/2017 7:37,9/28/2017 7:45,173,Broadway & W 49 St,3255,8 Ave & W 31 St
10245,1124,9/28/2017 7:43,9/28/2017 8:01,428,E 3 St & 1 Ave,3255,8 Ave & W 31 St
10246,475,9/28/2017 7:46,9/28/2017 7:54,346,Bank St & Hudson St,3255,8 Ave & W 31 St
10247,259,9/28/2017 7:46,9/28/2017 7:51,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10248,308,9/28/2017 7:46,9/28/2017 7:52,479,9 Ave & W 45 St,3255,8 Ave & W 31 St
10249,635,9/28/2017 7:48,9/28/2017 7:58,3463,E 16 St & Irving Pl,3255,8 Ave & W 31 St
10250,575,9/28/2017 7:49,9/28/2017 7:59,447,8 Ave & W 52 St,3255,8 Ave & W 31 St
10251,930,9/28/2017 7:54,9/28/2017 8:09,428,E 3 St & 1 Ave,3255,8 Ave & W 31 St
10252,840,9/28/2017 7:54,9/28/2017 8:08,174,E 25 St & 1 Ave,3255,8 Ave & W 31 St
10253,594,9/28/2017 7:56,9/28/2017 8:06,405,Washington St & Gansevoort St,3255,8 Ave & W 31 St
10254,579,9/28/2017 7:58,9/28/2017 8:08,405,Washington St & Gansevoort St,3255,8 Ave & W 31 St
10255,850,9/28/2017 8:00,9/28/2017 8:14,3176,W 64 St & West End Ave,3255,8 Ave & W 31 St
10256,695,9/28/2017 8:08,9/28/2017 8:19,3472,W 15 St & 10 Ave,3255,8 Ave & W 31 St
10257,1681,9/28/2017 8:09,9/28/2017 8:37,285,Broadway & E 14 St,3255,8 Ave & W 31 St
10258,698,9/28/2017 8:11,9/28/2017 8:23,127,Barrow St & Hudson St,3255,8 Ave & W 31 St
10259,799,9/28/2017 8:13,9/28/2017 8:27,380,W 4 St & 7 Ave S,3255,8 Ave & W 31 St
10260,1170,9/28/2017 8:16,9/28/2017 8:36,438,St Marks Pl & 1 Ave,3255,8 Ave & W 31 St
10261,648,9/28/2017 8:16,9/28/2017 8:27,500,Broadway & W 51 St,3255,8 Ave & W 31 St
10262,644,9/28/2017 8:16,9/28/2017 8:27,500,Broadway & W 51 St,3255,8 Ave & W 31 St
10263,762,9/28/2017 8:17,9/28/2017 8:29,161,LaGuardia Pl & W 3 St,3255,8 Ave & W 31 St
10264,869,9/28/2017 8:25,9/28/2017 8:40,530,11 Ave & W 59 St,3255,8 Ave & W 31 St
10265,479,9/28/2017 8:26,9/28/2017 8:34,546,E 30 St & Park Ave S,3255,8 Ave & W 31 St
10266,477,9/28/2017 8:26,9/28/2017 8:34,546,E 30 St & Park Ave S,3255,8 Ave & W 31 St
10267,1115,9/28/2017 8:27,9/28/2017 8:46,433,E 13 St & Avenue A,3255,8 Ave & W 31 St
10268,508,9/28/2017 8:32,9/28/2017 8:40,517,Pershing Square South,3255,8 Ave & W 31 St
10269,481,9/28/2017 8:32,9/28/2017 8:40,546,E 30 St & Park Ave S,3255,8 Ave & W 31 St
10270,850,9/28/2017 8:32,9/28/2017 8:46,530,11 Ave & W 59 St,3255,8 Ave & W 31 St
10271,492,9/28/2017 8:34,9/28/2017 8:42,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10272,675,9/28/2017 8:37,9/28/2017 8:48,336,Sullivan St & Washington Sq,3255,8 Ave & W 31 St
10273,731,9/28/2017 8:38,9/28/2017 8:51,480,W 53 St & 10 Ave,3255,8 Ave & W 31 St
10274,373,9/28/2017 8:42,9/28/2017 8:48,472,E 32 St & Park Ave,3255,8 Ave & W 31 St
10275,1774,9/28/2017 8:42,9/28/2017 9:12,3296,E 93 St & 2 Ave,3255,8 Ave & W 31 St
10276,677,9/28/2017 8:43,9/28/2017 8:54,174,E 25 St & 1 Ave,3255,8 Ave & W 31 St
10277,331,9/28/2017 8:44,9/28/2017 8:49,334,W 20 St & 7 Ave,3255,8 Ave & W 31 St
10278,307,9/28/2017 8:45,9/28/2017 8:51,486,Broadway & W 29 St,3255,8 Ave & W 31 St
10279,773,9/28/2017 8:46,9/28/2017 8:58,3263,Cooper Square & E 7 St,3255,8 Ave & W 31 St
10280,949,9/28/2017 8:47,9/28/2017 9:03,128,MacDougal St & Prince St,3255,8 Ave & W 31 St
10281,997,9/28/2017 8:49,9/28/2017 9:05,128,MacDougal St & Prince St,3255,8 Ave & W 31 St
10282,675,9/28/2017 8:50,9/28/2017 9:02,347,Greenwich St & W Houston St,3255,8 Ave & W 31 St
10283,396,9/28/2017 8:52,9/28/2017 8:59,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10284,344,9/28/2017 8:58,9/28/2017 9:04,435,W 21 St & 6 Ave,3255,8 Ave & W 31 St
10285,523,9/28/2017 9:01,9/28/2017 9:10,478,11 Ave & W 41 St,3255,8 Ave & W 31 St
10286,424,9/28/2017 9:02,9/28/2017 9:09,537,Lexington Ave & E 24 St,3255,8 Ave & W 31 St
10287,789,9/28/2017 9:03,9/28/2017 9:16,253,W 13 St & 5 Ave,3255,8 Ave & W 31 St
10288,566,9/28/2017 9:04,9/28/2017 9:14,476,E 31 St & 3 Ave,3255,8 Ave & W 31 St
10289,782,9/28/2017 9:05,9/28/2017 9:18,433,E 13 St & Avenue A,3255,8 Ave & W 31 St
10290,598,9/28/2017 9:09,9/28/2017 9:19,503,E 20 St & Park Ave,3255,8 Ave & W 31 St
10291,2181,9/28/2017 9:11,9/28/2017 9:47,3536,W 116 St & Broadway,3255,8 Ave & W 31 St
10292,1392,9/28/2017 9:11,9/28/2017 9:34,531,Forsyth St & Broome St,3255,8 Ave & W 31 St
10293,1259,9/28/2017 9:13,9/28/2017 9:34,3466,W 45 St & 6 Ave,3255,8 Ave & W 31 St
10294,594,9/28/2017 9:14,9/28/2017 9:24,517,Pershing Square South,3255,8 Ave & W 31 St
10295,286,9/28/2017 9:20,9/28/2017 9:24,3258,W 27 St & 10 Ave,3255,8 Ave & W 31 St
10296,691,9/28/2017 9:24,9/28/2017 9:35,285,Broadway & E 14 St,3255,8 Ave & W 31 St
10297,2514,9/28/2017 9:27,9/28/2017 10:09,3396,Clinton St & 4 Place,3255,8 Ave & W 31 St
10298,1250,9/28/2017 9:28,9/28/2017 9:49,433,E 13 St & Avenue A,3255,8 Ave & W 31 St
10299,579,9/28/2017 9:32,9/28/2017 9:41,509,9 Ave & W 22 St,3255,8 Ave & W 31 St
10300,1218,9/28/2017 9:32,9/28/2017 9:52,293,Lafayette St & E 8 St,3255,8 Ave & W 31 St
10301,295,9/28/2017 9:46,9/28/2017 9:51,509,9 Ave & W 22 St,3255,8 Ave & W 31 St
10302,581,9/28/2017 9:47,9/28/2017 9:57,447,8 Ave & W 52 St,3255,8 Ave & W 31 St
10303,733,9/28/2017 9:49,9/28/2017 10:01,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10304,614,9/28/2017 9:52,9/28/2017 10:02,3235,E 41 St & Madison Ave,3255,8 Ave & W 31 St
10305,767,9/28/2017 9:54,9/28/2017 10:06,540,Lexington Ave & E 29 St,3255,8 Ave & W 31 St
10306,312,9/28/2017 9:55,9/28/2017 10:00,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10307,409,9/28/2017 10:08,9/28/2017 10:14,168,W 18 St & 6 Ave,3255,8 Ave & W 31 St
10308,646,9/28/2017 10:22,9/28/2017 10:32,495,W 47 St & 10 Ave,3255,8 Ave & W 31 St
10309,2646,9/28/2017 10:24,9/28/2017 11:08,3056,Kosciuszko St & Nostrand Ave,3255,8 Ave & W 31 St
10310,1409,9/28/2017 10:30,9/28/2017 10:54,439,E 4 St & 2 Ave,3255,8 Ave & W 31 St
10311,465,9/28/2017 10:35,9/28/2017 10:42,462,W 22 St & 10 Ave,3255,8 Ave & W 31 St
10312,776,9/28/2017 10:36,9/28/2017 10:49,469,Broadway & W 53 St,3255,8 Ave & W 31 St
10313,435,9/28/2017 10:39,9/28/2017 10:46,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10314,304,9/28/2017 10:42,9/28/2017 10:47,526,E 33 St & 5 Ave,3255,8 Ave & W 31 St
10315,590,9/28/2017 10:43,9/28/2017 10:53,478,11 Ave & W 41 St,3255,8 Ave & W 31 St
10316,629,9/28/2017 10:52,9/28/2017 11:03,546,E 30 St & Park Ave S,3255,8 Ave & W 31 St
10317,1596,9/28/2017 10:56,9/28/2017 11:23,251,Mott St & Prince St,3255,8 Ave & W 31 St
10318,1559,9/28/2017 10:56,9/28/2017 11:22,251,Mott St & Prince St,3255,8 Ave & W 31 St
10319,468,9/28/2017 10:57,9/28/2017 11:04,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10320,5075,9/28/2017 11:03,9/28/2017 12:28,3141,1 Ave & E 68 St,3255,8 Ave & W 31 St
10321,390,9/28/2017 11:05,9/28/2017 11:12,448,W 37 St & 10 Ave,3255,8 Ave & W 31 St
10322,538,9/28/2017 11:06,9/28/2017 11:15,127,Barrow St & Hudson St,3255,8 Ave & W 31 St
10323,403,9/28/2017 11:12,9/28/2017 11:18,448,W 37 St & 10 Ave,3255,8 Ave & W 31 St
10324,557,9/28/2017 11:14,9/28/2017 11:23,444,Broadway & W 24 St,3255,8 Ave & W 31 St
10325,520,9/28/2017 11:18,9/28/2017 11:27,3224,W 13 St & Hudson St,3255,8 Ave & W 31 St
10326,750,9/28/2017 11:22,9/28/2017 11:34,3463,E 16 St & Irving Pl,3255,8 Ave & W 31 St
10327,680,9/28/2017 11:23,9/28/2017 11:34,345,W 13 St & 6 Ave,3255,8 Ave & W 31 St
10328,665,9/28/2017 11:23,9/28/2017 11:34,345,W 13 St & 6 Ave,3255,8 Ave & W 31 St
10329,246,9/28/2017 11:26,9/28/2017 11:30,470,W 20 St & 8 Ave,3255,8 Ave & W 31 St
10330,1528,9/28/2017 11:40,9/28/2017 12:06,3002,South End Ave & Liberty St,3255,8 Ave & W 31 St
10331,369,9/28/2017 11:50,9/28/2017 11:56,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10332,327,9/28/2017 11:54,9/28/2017 11:59,474,5 Ave & E 29 St,3255,8 Ave & W 31 St
10333,635,9/28/2017 11:54,9/28/2017 12:05,497,E 17 St & Broadway,3255,8 Ave & W 31 St
10334,608,9/28/2017 11:57,9/28/2017 12:08,3233,E 48 St & 5 Ave,3255,8 Ave & W 31 St
10335,1426,9/28/2017 12:01,9/28/2017 12:25,3255,8 Ave & W 31 St,3255,8 Ave & W 31 St
10336,1260,9/28/2017 12:06,9/28/2017 12:27,387,Centre St & Chambers St,3255,8 Ave & W 31 St
10337,1399,9/28/2017 12:16,9/28/2017 12:39,473,Rivington St & Chrystie St,3255,8 Ave & W 31 St
10338,341,9/28/2017 12:17,9/28/2017 12:23,465,Broadway & W 41 St,3255,8 Ave & W 31 St
10339,1424,9/28/2017 12:17,9/28/2017 12:41,253,W 13 St & 5 Ave,3255,8 Ave & W 31 St
10340,160,9/28/2017 12:18,9/28/2017 12:21,3259,9 Ave & W 28 St,3255,8 Ave & W 31 St
10341,3362,9/28/2017 12:18,9/28/2017 13:15,3255,8 Ave & W 31 St,3255,8 Ave & W 31 St
10342,533,9/28/2017 12:19,9/28/2017 12:28,347,Greenwich St & W Houston St,3255,8 Ave & W 31 St
10343,1236,9/28/2017 12:21,9/28/2017 12:42,72,W 52 St & 11 Ave,3255,8 Ave & W 31 St
10344,797,9/28/2017 12:22,9/28/2017 12:36,293,Lafayette St & E 8 St,3255,8 Ave & W 31 St
10345,1357,9/28/2017 12:28,9/28/2017 12:51,377,6 Ave & Canal St,3255,8 Ave & W 31 St
10346,564,9/28/2017 12:33,9/28/2017 12:43,497,E 17 St & Broadway,3255,8 Ave & W 31 St
10347,2483,9/28/2017 12:34,9/28/2017 13:15,465,Broadway & W 41 St,3255,8 Ave & W 31 St
10348,1196,9/28/2017 12:35,9/28/2017 12:55,382,University Pl & E 14 St,3255,8 Ave & W 31 St
10349,373,9/28/2017 12:36,9/28/2017 12:43,3441,10 Hudson Yards,3255,8 Ave & W 31 St
10350,2551,9/28/2017 12:40,9/28/2017 13:23,469,Broadway & W 53 St,3255,8 Ave & W 31 St
10351,337,9/28/2017 12:48,9/28/2017 12:54,453,W 22 St & 8 Ave,3255,8 Ave & W 31 St
10352,661,9/28/2017 12:52,9/28/2017 13:03,444,Broadway & W 24 St,3255,8 Ave & W 31 St
10353,288,9/28/2017 12:53,9/28/2017 12:58,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10354,766,9/28/2017 12:54,9/28/2017 13:07,161,LaGuardia Pl & W 3 St,3255,8 Ave & W 31 St
10355,1039,9/28/2017 12:57,9/28/2017 13:15,448,W 37 St & 10 Ave,3255,8 Ave & W 31 St
10356,412,9/28/2017 12:58,9/28/2017 13:05,435,W 21 St & 6 Ave,3255,8 Ave & W 31 St
10357,381,9/28/2017 12:58,9/28/2017 13:05,362,Broadway & W 37 St,3255,8 Ave & W 31 St
10358,467,9/28/2017 13:00,9/28/2017 13:08,462,W 22 St & 10 Ave,3255,8 Ave & W 31 St
10359,1172,9/28/2017 13:02,9/28/2017 13:22,513,W 56 St & 10 Ave,3255,8 Ave & W 31 St
10360,341,9/28/2017 13:09,9/28/2017 13:15,466,W 25 St & 6 Ave,3255,8 Ave & W 31 St
10361,167,9/28/2017 13:14,9/28/2017 13:17,379,W 31 St & 7 Ave,3255,8 Ave & W 31 St
10362,775,9/28/2017 13:20,9/28/2017 13:33,3436,Greenwich St & Hubert St,3255,8 Ave & W 31 St
10363,415,9/28/2017 13:22,9/28/2017 13:29,526,E 33 St & 5 Ave,3255,8 Ave & W 31 St
10364,450,9/28/2017 13:27,9/28/2017 13:34,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10365,1459,9/28/2017 13:31,9/28/2017 13:55,327,Vesey Pl & River Terrace,3255,8 Ave & W 31 St
10366,920,9/28/2017 13:34,9/28/2017 13:49,496,E 16 St & 5 Ave,3255,8 Ave & W 31 St
10367,1005,9/28/2017 13:53,9/28/2017 14:09,3436,Greenwich St & Hubert St,3255,8 Ave & W 31 St
10368,382,9/28/2017 13:53,9/28/2017 13:59,434,9 Ave & W 18 St,3255,8 Ave & W 31 St
10369,1011,9/28/2017 13:58,9/28/2017 14:14,497,E 17 St & Broadway,3255,8 Ave & W 31 St
10370,487,9/28/2017 13:58,9/28/2017 14:06,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10371,1012,9/28/2017 13:58,9/28/2017 14:15,497,E 17 St & Broadway,3255,8 Ave & W 31 St
10372,1035,9/28/2017 13:58,9/28/2017 14:15,497,E 17 St & Broadway,3255,8 Ave & W 31 St
10373,647,9/28/2017 14:02,9/28/2017 14:13,382,University Pl & E 14 St,3255,8 Ave & W 31 St
10374,455,9/28/2017 14:09,9/28/2017 14:17,528,2 Ave & E 31 St,3255,8 Ave & W 31 St
10375,434,9/28/2017 14:13,9/28/2017 14:20,3258,W 27 St & 10 Ave,3255,8 Ave & W 31 St
10376,500,9/28/2017 14:14,9/28/2017 14:22,3224,W 13 St & Hudson St,3255,8 Ave & W 31 St
10377,342,9/28/2017 14:17,9/28/2017 14:22,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10378,833,9/28/2017 14:17,9/28/2017 14:31,368,Carmine St & 6 Ave,3255,8 Ave & W 31 St
10379,635,9/28/2017 14:19,9/28/2017 14:30,434,9 Ave & W 18 St,3255,8 Ave & W 31 St
10380,884,9/28/2017 14:20,9/28/2017 14:35,465,Broadway & W 41 St,3255,8 Ave & W 31 St
10381,1029,9/28/2017 14:24,9/28/2017 14:41,501,FDR Drive & E 35 St,3255,8 Ave & W 31 St
10382,720,9/28/2017 14:26,9/28/2017 14:38,537,Lexington Ave & E 24 St,3255,8 Ave & W 31 St
10383,962,9/28/2017 14:30,9/28/2017 14:46,281,Grand Army Plaza & Central Park S,3255,8 Ave & W 31 St
10384,1297,9/28/2017 14:30,9/28/2017 14:52,377,6 Ave & Canal St,3255,8 Ave & W 31 St
10385,240,9/28/2017 14:32,9/28/2017 14:36,442,W 27 St & 7 Ave,3255,8 Ave & W 31 St
10386,510,9/28/2017 14:34,9/28/2017 14:42,434,9 Ave & W 18 St,3255,8 Ave & W 31 St
10387,533,9/28/2017 14:39,9/28/2017 14:48,402,Broadway & E 22 St,3255,8 Ave & W 31 St
10388,1156,9/28/2017 14:43,9/28/2017 15:02,128,MacDougal St & Prince St,3255,8 Ave & W 31 St
10389,375,9/28/2017 14:46,9/28/2017 14:52,116,W 17 St & 8 Ave,3255,8 Ave & W 31 St
10390,652,9/28/2017 14:47,9/28/2017 14:58,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10391,641,9/28/2017 14:47,9/28/2017 14:58,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10392,735,9/28/2017 14:48,9/28/2017 15:00,174,E 25 St & 1 Ave,3255,8 Ave & W 31 St
10393,694,9/28/2017 14:55,9/28/2017 15:07,3458,W 55 St & 6 Ave,3255,8 Ave & W 31 St
10394,732,9/28/2017 14:55,9/28/2017 15:07,530,11 Ave & W 59 St,3255,8 Ave & W 31 St
10395,1617,9/28/2017 14:57,9/28/2017 15:24,380,W 4 St & 7 Ave S,3255,8 Ave & W 31 St
10396,1148,9/28/2017 15:00,9/28/2017 15:19,487,E 20 St & FDR Drive,3255,8 Ave & W 31 St
10397,364,9/28/2017 15:06,9/28/2017 15:12,212,W 16 St & The High Line,3255,8 Ave & W 31 St
10398,400,9/28/2017 15:06,9/28/2017 15:12,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10399,491,9/28/2017 15:07,9/28/2017 15:15,369,Washington Pl & 6 Ave,3255,8 Ave & W 31 St
10400,274,9/28/2017 15:08,9/28/2017 15:13,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10401,925,9/28/2017 15:09,9/28/2017 15:24,3436,Greenwich St & Hubert St,3255,8 Ave & W 31 St
10402,411,9/28/2017 15:12,9/28/2017 15:19,474,5 Ave & E 29 St,3255,8 Ave & W 31 St
10403,682,9/28/2017 15:13,9/28/2017 15:24,168,W 18 St & 6 Ave,3255,8 Ave & W 31 St
10404,2888,9/28/2017 15:16,9/28/2017 16:04,260,Broad St & Bridge St,3255,8 Ave & W 31 St
10405,1822,9/28/2017 15:18,9/28/2017 15:48,3467,W Broadway & Spring Street,3255,8 Ave & W 31 St
10406,1855,9/28/2017 15:18,9/28/2017 15:49,3467,W Broadway & Spring Street,3255,8 Ave & W 31 St
10407,1773,9/28/2017 15:19,9/28/2017 15:48,3467,W Broadway & Spring Street,3255,8 Ave & W 31 St
10408,453,9/28/2017 15:19,9/28/2017 15:27,334,W 20 St & 7 Ave,3255,8 Ave & W 31 St
10409,933,9/28/2017 15:20,9/28/2017 15:36,293,Lafayette St & E 8 St,3255,8 Ave & W 31 St
10410,2334,9/28/2017 15:25,9/28/2017 16:04,480,W 53 St & 10 Ave,3255,8 Ave & W 31 St
10411,258,9/28/2017 15:29,9/28/2017 15:34,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10412,641,9/28/2017 15:31,9/28/2017 15:41,238,Bank St & Washington St,3255,8 Ave & W 31 St
10413,1043,9/28/2017 15:31,9/28/2017 15:49,448,W 37 St & 10 Ave,3255,8 Ave & W 31 St
10414,548,9/28/2017 15:32,9/28/2017 15:41,540,Lexington Ave & E 29 St,3255,8 Ave & W 31 St
10415,705,9/28/2017 15:33,9/28/2017 15:44,127,Barrow St & Hudson St,3255,8 Ave & W 31 St
10416,360,9/28/2017 15:34,9/28/2017 15:40,435,W 21 St & 6 Ave,3255,8 Ave & W 31 St
10417,1018,9/28/2017 15:35,9/28/2017 15:52,3158,W 63 St & Broadway,3255,8 Ave & W 31 St
10418,696,9/28/2017 15:38,9/28/2017 15:49,297,E 15 St & 3 Ave,3255,8 Ave & W 31 St
10419,794,9/28/2017 15:40,9/28/2017 15:53,3443,W 52 St & 6 Ave,3255,8 Ave & W 31 St
10420,396,9/28/2017 15:40,9/28/2017 15:47,3472,W 15 St & 10 Ave,3255,8 Ave & W 31 St
10421,715,9/28/2017 15:41,9/28/2017 15:53,495,W 47 St & 10 Ave,3255,8 Ave & W 31 St
10422,373,9/28/2017 15:41,9/28/2017 15:47,474,5 Ave & E 29 St,3255,8 Ave & W 31 St
10423,899,9/28/2017 15:43,9/28/2017 15:58,347,Greenwich St & W Houston St,3255,8 Ave & W 31 St
10424,742,9/28/2017 15:44,9/28/2017 15:56,168,W 18 St & 6 Ave,3255,8 Ave & W 31 St
10425,1782,9/28/2017 15:49,9/28/2017 16:19,417,Barclay St & Church St,3255,8 Ave & W 31 St
10426,852,9/28/2017 15:50,9/28/2017 16:04,3136,5 Ave & E 63 St,3255,8 Ave & W 31 St
10427,355,9/28/2017 15:50,9/28/2017 15:56,334,W 20 St & 7 Ave,3255,8 Ave & W 31 St
10428,428,9/28/2017 15:52,9/28/2017 15:59,284,Greenwich Ave & 8 Ave,3255,8 Ave & W 31 St
10429,644,9/28/2017 15:52,9/28/2017 16:03,482,W 15 St & 7 Ave,3255,8 Ave & W 31 St
10430,542,9/28/2017 15:53,9/28/2017 16:02,3466,W 45 St & 6 Ave,3255,8 Ave & W 31 St
10431,335,9/28/2017 15:55,9/28/2017 16:00,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10432,756,9/28/2017 15:57,9/28/2017 16:10,500,Broadway & W 51 St,3255,8 Ave & W 31 St
10433,567,9/28/2017 15:57,9/28/2017 16:07,3224,W 13 St & Hudson St,3255,8 Ave & W 31 St
10434,711,9/28/2017 15:59,9/28/2017 16:11,524,W 43 St & 6 Ave,3255,8 Ave & W 31 St
10435,534,9/28/2017 16:00,9/28/2017 16:09,223,W 13 St & 7 Ave,3255,8 Ave & W 31 St
10436,1166,9/28/2017 16:00,9/28/2017 16:20,432,E 7 St & Avenue A,3255,8 Ave & W 31 St
10437,246,9/28/2017 16:00,9/28/2017 16:04,470,W 20 St & 8 Ave,3255,8 Ave & W 31 St
10438,1772,9/28/2017 16:02,9/28/2017 16:32,2008,Little West St & 1 Pl,3255,8 Ave & W 31 St
10439,248,9/28/2017 16:03,9/28/2017 16:07,3259,9 Ave & W 28 St,3255,8 Ave & W 31 St
10440,706,9/28/2017 16:04,9/28/2017 16:16,3443,W 52 St & 6 Ave,3255,8 Ave & W 31 St
10441,321,9/28/2017 16:06,9/28/2017 16:11,462,W 22 St & 10 Ave,3255,8 Ave & W 31 St
10442,341,9/28/2017 16:06,9/28/2017 16:11,446,W 24 St & 7 Ave,3255,8 Ave & W 31 St
10443,426,9/28/2017 16:06,9/28/2017 16:13,116,W 17 St & 8 Ave,3255,8 Ave & W 31 St
10444,323,9/28/2017 16:09,9/28/2017 16:14,3258,W 27 St & 10 Ave,3255,8 Ave & W 31 St
10445,1995,9/28/2017 16:11,9/28/2017 16:45,3242,Schermerhorn St & Court St,3255,8 Ave & W 31 St
10446,1245,9/28/2017 16:11,9/28/2017 16:32,306,Cliff St & Fulton St,3255,8 Ave & W 31 St
10447,648,9/28/2017 16:12,9/28/2017 16:23,3466,W 45 St & 6 Ave,3255,8 Ave & W 31 St
10448,282,9/28/2017 16:12,9/28/2017 16:17,458,11 Ave & W 27 St,3255,8 Ave & W 31 St
10449,184,9/28/2017 16:13,9/28/2017 16:16,446,W 24 St & 7 Ave,3255,8 Ave & W 31 St
10450,1077,9/28/2017 16:13,9/28/2017 16:31,3263,Cooper Square & E 7 St,3255,8 Ave & W 31 St
10451,821,9/28/2017 16:14,9/28/2017 16:28,522,E 51 St & Lexington Ave,3255,8 Ave & W 31 St
10452,256,9/28/2017 16:15,9/28/2017 16:20,3428,8 Ave & W 16 St,3255,8 Ave & W 31 St
10453,604,9/28/2017 16:16,9/28/2017 16:26,3236,W 42 St & Dyer Ave,3255,8 Ave & W 31 St
10454,1322,9/28/2017 16:16,9/28/2017 16:38,309,Murray St & West St,3255,8 Ave & W 31 St
10455,994,9/28/2017 16:18,9/28/2017 16:35,2021,W 45 St & 8 Ave,3255,8 Ave & W 31 St
10456,789,9/28/2017 16:20,9/28/2017 16:33,174,E 25 St & 1 Ave,3255,8 Ave & W 31 St
10457,988,9/28/2017 16:20,9/28/2017 16:37,441,E 52 St & 2 Ave,3255,8 Ave & W 31 St
10458,1056,9/28/2017 16:21,9/28/2017 16:38,417,Barclay St & Church St,3255,8 Ave & W 31 St
10459,994,9/28/2017 16:21,9/28/2017 16:37,305,E 58 St & 3 Ave,3255,8 Ave & W 31 St
10460,365,9/28/2017 16:22,9/28/2017 16:28,434,9 Ave & W 18 St,3255,8 Ave & W 31 St
10461,559,9/28/2017 16:22,9/28/2017 16:31,450,W 49 St & 8 Ave,3255,8 Ave & W 31 St
10462,478,9/28/2017 16:22,9/28/2017 16:30,459,W 20 St & 11 Ave,3255,8 Ave & W 31 St
10463,347,9/28/2017 16:23,9/28/2017 16:28,509,9 Ave & W 22 St,3255,8 Ave & W 31 St
10464,1265,9/28/2017 16:24,9/28/2017 16:45,347,Greenwich St & W Houston St,3255,8 Ave & W 31 St
10465,1504,9/28/2017 16:24,9/28/2017 16:49,3002,South End Ave & Liberty St,3255,8 Ave & W 31 St
10466,766,9/28/2017 16:25,9/28/2017 16:38,347,Greenwich St & W Houston St,3255,8 Ave & W 31 St
10467,839,9/28/2017 16:28,9/28/2017 16:42,128,MacDougal St & Prince St,3255,8 Ave & W 31 St
10468,389,9/28/2017 16:29,9/28/2017 16:36,491,E 24 St & Park Ave S,3255,8 Ave & W 31 St
10469,292,9/28/2017 16:29,9/28/2017 16:34,470,W 20 St & 8 Ave,3255,8 Ave & W 31 St
10470,608,9/28/2017 16:30,9/28/2017 16:40,469,Broadway & W 53 St,3255,8 Ave & W 31 St
10471,406,9/28/2017 16:31,9/28/2017 16:38,491,E 24 St & Park Ave S,3255,8 Ave & W 31 St
10472,666,9/28/2017 16:34,9/28/2017 16:45,447,8 Ave & W 52 St,3255,8 Ave & W 31 St
10473,384,9/28/2017 16:34,9/28/2017 16:40,435,W 21 St & 6 Ave,3255,8 Ave & W 31 St
10474,428,9/28/2017 16:34,9/28/2017 16:41,116,W 17 St & 8 Ave,3255,8 Ave & W 31 St
10475,1305,9/28/2017 16:34,9/28/2017 16:56,2006,Central Park S & 6 Ave,3255,8 Ave & W 31 St
10476,1987,9/28/2017 16:34,9/28/2017 17:07,304,Broadway & Battery Pl,3255,8 Ave & W 31 St
10477,656,9/28/2017 16:35,9/28/2017 16:46,497,E 17 St & Broadway,3255,8 Ave & W 31 St
